Unnamed: 0,sid,DOI,published,projectname,sampleid,samplename,composition,comments,sampleinfo,Temperature,Seebeck coefficient,figureid,Thermal conductivity,Electrical resistivity,Carrier mobility,ZT,Electrical conductivity,Power factor,Hall mobility,Figure of merit Z,Hall movility,Lattice thermal conductivity,thermopower,phonon thermal conductance,Carrier thermal conductivity,phonon contribution,Electronic thermal conductivity,Electronic contribution,hall density,Carrier concentration,Hall coefficient,Calculated Electrical Conductivity,Calculated PF,Figure of merit,Calculated Electrical Conductivity/ Relaxation time,Calculated Seebeck coefficient,Calculated Thermal Conductivity/ Relaxation time,Thermal diffusivity,total thermal conductivity,Lattice contribution,latice contribution,electron thermal conductivity,Figure of merit Zt,Electro Motive Force,Mobility,Nernst coefficient,Electrical conductivity0,Thermopower,Thermoelectric voltage,Thermo gravimetry,Thermal conductance,conductance,TEP,T^(-1),S,Seebeck  coefficient ,Voltage,Max Efficiency,Normalised PL Integrated Intensity,Linewidth,Phonon transmission function,ρ,Lorenz values,magnetoresistance,Resistance,Conductivity,Luminescence lifetime,magnetization_Bohr,inverse susceptibility,Elastic modulus,Coercivity Field,magnetization_per_weight,Resistivity,Remanent Magnetization_Absolute,absolute_magnetization,Open circuit voltage ,Hall concentration,Contact resistivity,Magnetic field strength (H),Magnetization,a.u. Magnetic Moment,conductivity,zero-B thermopower,minority carrier concentration,majority carrier concentration,magnetic susceptibility,Magnetic susceptibility_per_weight,Specific heat,Magnetic susceptibility_volume,inverse magnetic susceptibility_mol,Cp,dc magnetization(mass),Calculated Electrical resistivity,Electrical thermal conductivity,Specific heat capacity,Magnetic susceptibility_per mol,Magnetic susceptibility,Specific heat capacity_per g,Seebeck  coefficient,Mass susceptibility,Inverse magnetic susceptibility,Liquid state thermal conductivity,Lattice+bipolar thermal conductivity,Logρ,ln σ,logσ,Lnρ
26896,15949,10.1103/physrevb.82.104420,2010-9-17,['ThermoelectricMaterials'],2871,x=1,Co2TiSn,,,250,-1.9875800211978493e-05,1906,5.922434461176515,3.147644004972738e-06,,,,,,,,5.131702049120537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26897,15949,10.1103/physrevb.82.104420,2010-9-17,['ThermoelectricMaterials'],2871,x=1,Co2TiSn,,,300,-3.4060211976648625e-05,1906,,3.4571705184293556e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26898,15949,10.1103/physrevb.82.104420,2010-9-17,['ThermoelectricMaterials'],2871,x=1,Co2TiSn,,,350,-4.796708738647652e-05,1906,,3.721774767602244e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89821,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",350,-0.0001258433683167,8933,,1.074205791769195e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89822,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",400,-0.0001132675189227,8933,,1.090589417821016e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89823,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",450,-9.976625614549288e-05,8933,,1.0570174974224604e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89824,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",500,-8.453075446438092e-05,8933,,1.0113184539698196e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89825,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",550,-6.867330727111784e-05,8933,,9.68886798378148e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89826,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",600,-5.418798375845754e-05,8933,,9.310651420963713e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89827,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",650,-4.291128580915463e-05,8933,,8.935262101224454e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89828,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10856,0 wt %,Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",700,-3.548280488490751e-05,8933,,8.54654854018533e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89864,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",400,-0.0001214067269761,8933,,4.19446554390405e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89865,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",450,-0.0001078089375257,8933,,4.2324141879469e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89866,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",500,-9.050220089683811e-05,8933,,4.205080455523524e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89867,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",550,-7.331956454239381e-05,8933,,4.121242921146807e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89868,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",600,-5.849136458044432e-05,8933,,3.990492313883392e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89869,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",650,-4.699920305821568e-05,8933,,3.832749142397502e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89870,1599,10.1016/j.jallcom.2007.11.117,2008-10,['ThermoelectricMaterials'],10863,0 wt% (pulse sintered),Fe2VAl0.9Si0.1,,"{'Form': {'category': 'Bulk', 'comment': '10mm diameter x 1.5-22mm thickness for thermoelectric parametres and bar shape with a typical size of 1.5-2.2mm x 2mm x 9mm for resistivity and S.'}, 'FabricationProcess': {'category': 'Sintering', 'comment': 'Using mechanical alloying, Fe2VAl0.9Si0.1 powder was prepared. The prepared powder was sintered rapidly using pulse current sintering technique at 673-1273K for 3min in vacuum under uniaxial pressure of 40MPa.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '>=80%', 'comment': ''}, 'GrainSize': {'category': '100um', 'comment': 'several hundreds micrometers'}, 'ThermalMeasurement': {'category': '', 'comment': ''}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'In a He atmosphere between 350 and 750K using a conventional four probe DC technique'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'No trace of an impurity phase or secondary phase. L21 phase'}}",700,-3.892992521619082e-05,8933,,3.687781319994666e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90151,2132,10.1063/1.4861419,2014-1-21,['ThermoelectricMaterials'],10893,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': '1x1x15mm for electrical resistivity measurement, 0.5x0.5x6mm for Seebeck coefficient and 10x10x1mm for thermal conductivity measurement'}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Ingot of Fe2VTaxAl1-x were prepared by repeating arc melting in purified argon atmosphere. Annealed at 1273K for 48h in vacuum.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'SB-100, MMR Technologies, Inc and LFA-1000, Linseis, Inc in the temperature range of 100-700K and 300-600K respectively'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'With a current of 100mA over the temperature range of 4.2-1200K rising at a rate of 0.5K/s'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': ''}}",400,3.2908147520860664e-05,8983,,5.149544097224843e-06,,,,0.004926839165826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90152,2132,10.1063/1.4861419,2014-1-21,['ThermoelectricMaterials'],10893,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': '1x1x15mm for electrical resistivity measurement, 0.5x0.5x6mm for Seebeck coefficient and 10x10x1mm for thermal conductivity measurement'}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Ingot of Fe2VTaxAl1-x were prepared by repeating arc melting in purified argon atmosphere. Annealed at 1273K for 48h in vacuum.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'SB-100, MMR Technologies, Inc and LFA-1000, Linseis, Inc in the temperature range of 100-700K and 300-600K respectively'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'With a current of 100mA over the temperature range of 4.2-1200K rising at a rate of 0.5K/s'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': ''}}",450,2.7110745665586036e-05,8983,,4.357330564299565e-06,,,,0.0039216630825619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90153,2132,10.1063/1.4861419,2014-1-21,['ThermoelectricMaterials'],10893,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': '1x1x15mm for electrical resistivity measurement, 0.5x0.5x6mm for Seebeck coefficient and 10x10x1mm for thermal conductivity measurement'}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Ingot of Fe2VTaxAl1-x were prepared by repeating arc melting in purified argon atmosphere. Annealed at 1273K for 48h in vacuum.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'SB-100, MMR Technologies, Inc and LFA-1000, Linseis, Inc in the temperature range of 100-700K and 300-600K respectively'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'With a current of 100mA over the temperature range of 4.2-1200K rising at a rate of 0.5K/s'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': ''}}",500,1.8262265637665167e-05,8983,,3.833581245312828e-06,,,,0.0028761937059328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
