Composition,Site_X,Site_Y,Site_Z,Temperature,Z_Range_GSvolume_pa,Z_Range_GSbandgap,Y_Range_GSmagmom,Z_Range_AtomicWeight,Z_Range_Number,Y_Range_SpaceGroupNumber,Z_Range_GSmagmom,Z_Mean_GSvolume_pa,Z_Max_NdUnfilled,Z_Mean_NdUnfilled,Z_Range_SpaceGroupNumber,Z_Mean_Electronegativity,Z_Range_NdUnfilled,Z_Range_Row,Y_Mean_GSmagmom,Z_Range_NfValence,Z_Range_NValence,Z_Max_NUnfilled,Y_Max_GSmagmom,Z_Range_NUnfilled,Z_Range_MendeleevNumber,Z_Min_Column,Z_Min_Electronegativity,Z_Min_MendeleevNumber,Z_Mean_NUnfilled,Z_Range_Column,Z_Mean_NpUnfilled,Z_Range_Electronegativity,Y_Range_Electronegativity,Z_Mean_MendeleevNumber,Y_Mean_Electronegativity,Y_Min_Electronegativity,Z_Mean_MeltingT,Z_Mean_SpaceGroupNumber,Z_Max_Electronegativity,Y_Mean_MeltingT,Z_Mean_CovalentRadius,Z_Mean_GSbandgap,Z_Max_MeltingT,Seebeck Coefficient,Electrical Resistivity
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,700.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-35.482804884907516,8.54654854018533e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,400.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-121.4067269761,4.19446554390405e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,450.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-107.8089375257,4.2324141879469e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,500.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-90.50220089683812,4.205080455523524e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,550.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-73.3195645423938,4.121242921146807e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,600.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-58.49136458044432,3.990492313883392e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,650.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-46.99920305821568,3.832749142397502e-06
Fe2VAl0.9Si0.1,Fe2.000,V1.000,Al0.900Si0.100,700.0,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.876,0.0,0.0,2.0,1.639,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.9,1.0,4.9,0.2899999999999998,0.0,73.5,1.63,1.63,1008.823,225.2,1.9,2183.0,120.0,0.0773,1687.0,-38.92992521619082,3.687781319994666e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,32.908147520860666,5.149544097224843e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,27.110745665586037,4.357330564299565e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,18.26226563766517,3.833581245312828e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,9.180319128900406,3.5013353181955793e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,100.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-91.11061815589018,2.8773148693770207e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,150.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-111.4491805879,3.2952183636649145e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,200.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-134.7358883163,3.711162412368651e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,250.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-153.4714828262,4.073783743183186e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,300.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-163.4087476529,4.34950025198489e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,350.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-163.00248906689998,4.520219197036054e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,400.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-152.8595167571,4.5810453931893945e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,450.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-135.1886245158,4.53798940609256e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,500.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-113.2505709222,4.405675746392637e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,550.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-90.80806002686748,4.205051063940648e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,600.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-71.5757220357294,3.961092341996067e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,650.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-58.67009399437674,3.7005150914313305e-06
Fe2VTa0.03Al0.97,Fe2.000,V1.000,Ta0.030Al0.970,700.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.5292,7.0,0.21,4.0,1.6067,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.06,8.0,4.85,0.1100000000000001,0.0,72.25,1.63,1.63,1004.1659,225.12,1.61,2183.0,122.46999999999998,0.0,3290.0,-54.059600472063366,3.4494815449363167e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,150.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-81.6797871856788,1.8595107040001635e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,200.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-102.8451867236,2.265186190452218e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,250.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-122.8748925912,2.6846401920371176e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,300.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-139.1132186204,3.0775798515849815e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,350.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-149.8687569434,3.4155341728100553e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,400.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-154.3071234012,3.680486549072113e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,450.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-152.3437029513,3.8635072921378615e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,500.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-144.5363950768,3.963386160942347e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,550.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-131.9783591945,3.985264890350364e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,600.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-116.1907600628,3.939269719917847e-06
Fe2VTa0.05Al0.95,Fe2.000,V1.000,Ta0.050Al0.950,650.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.561999999999998,7.0,0.35,4.0,1.6045,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.1,8.0,4.75,0.1100000000000001,0.0,71.75,1.63,1.63,1051.2965,225.2,1.61,2183.0,123.45,0.0,3290.0,-99.01551319082226,3.839143922653288e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,150.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-62.13421944061169,1.6177229678983654e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,200.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-77.78224508981043,1.9586560730254684e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,250.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-93.0358816225749,2.3333215336347447e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,300.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-107.728757586,2.704326805619701e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,350.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-120.8633820079,3.043684324082643e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,400.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-131.00668132200002,3.3318378694260987e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,450.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-136.6855362927,3.556688933444227e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,500.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-136.78231894060002,3.712623085414252e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,550.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-130.9304294673,3.7995363381878657e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,600.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-119.909833181,3.821861514282657e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,650.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-106.0425974209,3.7875946119735297e-06
Fe2VTa0.08Al0.92,Fe2.000,V1.000,Ta0.080Al0.920,700.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6112,7.0,0.56,4.0,1.6012,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.16,8.0,4.6000000000000005,0.1100000000000001,0.0,71.0,1.63,1.63,1121.9924,225.32,1.61,2183.0,124.92,0.0,3290.0,-93.58842848314208,3.7073211713841166e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,150.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-39.78719425598506,1.5908832138774296e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,200.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-51.49568799484489,1.8468253549804712e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,250.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-62.529303597161366,2.1325100590374377e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,300.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-73.05056006506288,2.4265574186954624e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,350.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-82.82314739985863,2.711333444398371e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,400.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-91.35345020968776,2.9727215804301135e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,450.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-98.03207131716856,3.199894220958208e-06
Fe2VTa0.12Al0.88,Fe2.000,V1.000,Ta0.120Al0.880,500.0,1.6400000000000006,0.0,0.0,153.9663414,60.0,0.0,0.0,16.6768,7.0,0.84,4.0,1.5968,7.0,3.0,0.0,14.0,16.0,7.0,0.0,2.0,25.0,5.0,1.5,48.0,5.24,8.0,4.4,0.1100000000000001,0.0,70.0,1.63,1.63,1216.2536,225.48,1.61,2183.0,126.88,0.0,3290.0,-102.275355367,3.3850842260771733e-06
